,Sëmundje,Simptomë_1,Simptomë_2,Simptomë_3,Simptomë_4
317,Hipotireoza,lodhje,shtim_peshe,duart_dhe_këmbët_e_ftohta,ndryshimehumori
318,Hipotireoza,lodhje,shtim_peshe,duart_dhe_këmbët_e_ftohta,ndryshimehumori
319,Hipotireoza,lodhje,shtim_peshe,duar_dhe_këmbëtëftohta,ndryshimehumori
320,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
321,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
322,Hipertiroidizmi,ndryshimet_e_humorit,humbje_peshe,shqetësim,djersitje
323,Hipertiroidizmi,lodhje,humbje_peshe,shqetësim,djersitje
324,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,shqetësim,djersitje
325,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,djersitje
326,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
327,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
328,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
329,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
330,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
331,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
332,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
333,Hipoglicemia,lodhje,ankthi,djersitje,dhimbje_koke
334,Hipoglicemia,të_vjella,ankthi,djersitje,dhimbje_koke
335,Hipoglicemia,të_vjella,lodhje,djersitje,dhimbje_koke
336,Hipoglicemia,të_vjella,lodhje,ankthi,dhimbje_koke
337,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
338,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
339,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
340,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
341,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
342,Osteoartrozë,Dhimbja_e_qafës,dhimbjaegjurit,nyjaekofshës,ënjtjaekyçeve
343,Osteoartrozë,dhimbje_nyjesh,dhimbje_gjuri,dhimbjetënyjevetëkofshës,ënjtje_nyjesh
344,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,dhimbje_nyjeshkofsh,ënjtje_nyjesh
345,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,dhimbje_gjuri,ënjtje_nyjesh
346,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
347,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
348,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
349,Osteoartrozë,dhimbjaekyçeve,Dhimbja_e_qafës,dhimbjaegjurit,dhimbjaenyjeve
350,Artriti,dobësi_muskujsh,qafëtëngurtë,ënjtje_nyjesh,lëvizje_ngurtësi
351,Artriti,dobësi_muskujsh,qafëtëngurtë,ënjtje_nyjesh,lëvizje_ngurtësi
352,Artriti,qafa_e_ngurtë,ënjtje_nyjesh,ngurtësi_lëvizje,ecje_e_dhimbshme
353,Artriti,dobësi_muskujsh,ënjtje_nyjesh,ngurtësi_lëvizje,ecje_e_dhimbshme
354,Artriti,dobësi_muskulare,qafë_ngurtësim,ngurtësi_lëvizje,ecje_e_dhimbshme
355,Artriti,dobësi_muskujsh,qafëtëngurtë,ënjtje_nyjesh,ecje_e_dhimbshme
356,Artriti,dobësi_muskulare,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
357,Artriti,dobësi_muskujsh,qafëtëngurtë,ënjtje_nyjesh,lëvizje_ngurtësi
358,Artriti,dobësi_muskujsh,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
359,Artriti,dobësi_muskujsh,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
360,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
361,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
362,(vertigo) Vertigo Pozicionale Paroymsal,dhimbje_koke,nauze,lëvizje_rrotulluese,humbje_ekuilibri
363,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,tëpërziera,lëvizjetrrotulluese,humbja_e_ekuilibrit
364,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,lëvizjetrrotulluese,humbja_e_ekuilibrit
365,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,vjellje,humbjee_ekuilibrit
366,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
367,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
368,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
369,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,nauze,humbjeeekuilibrit
370,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
371,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
372,Aknet,puçrratëmbushurameqelb,pikatëzeza,gërvishtje,
373,Aknet,Skuqja_e_lëkurës,pikatëzeza,gërvishtje,
374,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,gërvishtje,
375,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,
376,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
377,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,
378,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,gërvishtje,
379,Aknet,Skuqja_e_lëkurës,pikatëzeza,gërvishtje,
380,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzës,erëekeqeurinës,ndjesi_e_urinësevazhdueshme
381,Infeksioni i traktit urinar,djegie_miktruimi,parehati_vezikesurinare,ere_ekeqeurine,ndjesi_e_urines
382,Infeksioni i traktit urinar,shqetësimi_i_fshikëzës,erëekeqeeurinës,Ndjenja_e_vazhdueshme_e_urinës,
383,Infeksioni i traktit urinar,djegie_miktruimi,erë_erë_ekeqeurinës,ndjesi_e_urinësevazhdueshme,
384,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzësurinare,ndjesi_e_urinësevazhdueshme,
385,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzës,erëekeqeeurinës,
386,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzësurinare,erëekeqeeurinës,ndjesi_e_urinësevazhdueshme
387,Infeksioni i traktit urinar,djegie_miktruimi,parehatinëfshikëzënurinare,ndjesi_e_urinëssëvazhdueshme,
388,Infeksioni i traktit urinar,shqetësimi_i_fshikëzës,erëekeqeeurinës,Ndjenja_e_vazhdueshme_e_urinës,
389,Infeksioni i traktit urinar,djegie_miktruimi,parehati_fshikëz,ndjesi_e_urinësevazhdueshme,
390,Psoriasis,puçrra_lëkure,dhimbje_nyjesh,lëkurë_lëkure,pluhur_si_argjendi
391,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,qërim_lëkure,pluhur_si_argjendi
392,Psoriasis,dhimbje_nyjesh,lëkure_lëkure,pluhur_argjendi,gërvishtje_tëvoglanëthonj
393,Psoriasis,skuqje_lëkure,qërim_lëkurë,pluhur_argjendi,gërvishtje_tëvoglanëthonj
394,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,pluhur_argjendi,gërvishtje_tëvoglanëthonj
395,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,qërim_lëkure,dhëmbëza_të_vogla_në_thonj
396,Psoriasis,puçrra_lëkure,dhimbje_nyjesh,lëkurë_lëkure,pluhur_si_argjendi
397,Psoriasis,puçrra_lëkure,dhimbje_nyjesh,lëkurë_lëkure,pluhur_si_argjendi
398,Psoriasis,puçrra_lëkure,dhimbje_nyjesh,qërim_lëkure,argjend_si_pluhurimi
399,Psoriasis,puçrra_lëkure,dhimbje_nyjesh,lëkurë_lëkure,pluhur_si_argjendi
400,Impetigo,skuqje_lëkure,temperaturë_e_lartë,flluska,plagë_rreth_hundës
401,Impetigo,Skuqja_e_lëkurës,temperaturëtëlartë,flluskë,plagëtëkuqerrethhundës
402,Impetigo,ethe_elartë,flluskë,plagë_kuqe_rreth_hundës,kore_everdhë
403,Impetigo,skuqje_lëkure,flluskë,plagë_ekuqe_rreth_hundës,kore_everdhë
404,Impetigo,skuqje_lëkure,flluskë,plagë_ekuqe_rreth_hundës,kore_everdhë
405,Impetigo,skuqje_lëkure,ethe_elartë,plagë_kuqe_rreth_hundës,kore_everdhë
406,Impetigo,Skuqja_e_lëkurës,temperaturëtëlartë,flluskë,kore_everdhë
407,Impetigo,Skuqja_e_lëkurës,temperaturëtëlartë,flluskë,plagëtëkuqerrethhundës
408,Impetigo,Skuqja_e_lëkurës,temperaturëtëlartë,flluskë,plagëtëkuqerrethhundës
409,Impetigo,skuqje_lëkure,flluskë,plagë_ekuqe_rreth_hundës,kore_everdhë
410,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
411,Infeksion mykotik,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike,
412,Infeksion mykotik,kruarje,erupsionetëlëkurësnodale,njolladiskromike,
413,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,njolladiskromike,
414,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,
415,Infeksion mykotik,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike,
416,Infeksion mykotik,kruarje,erupsionetëlëkurësnodale,njolladiskromike,
417,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,njolladiskromike,
418,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,
419,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
420,Alergji,teshtitjetevazhdueshme,tedridhje,tedridhje,lotimngasyte
421,Alergji,dridhje,të_dridhura,lotim_nga_sytë,
422,Alergji,teshtitjetëvazhdueshme,të_dridhura,lotimngasytë,
423,Alergji,teshtitje_e_vazhdueshme,dridhje,lotimngasytë,
424,Alergji,teshtitjetëvazhdueshme,të_dridhura,të_dridhura,
425,Alergji,dridhje,të_dridhura,lotim_nga_sytë,
426,Alergji,teshtitjetëvazhdueshme,të_dridhura,lotimngasytë,
427,Alergji,teshtitje_e_vazhdueshme,dridhje,lotimngasytë,
428,Alergji,teshtitjetëvazhdueshme,dridhje,të_dridhura,
429,Alergji,teshtitje_e_vazhdueshme,dridhje,dridhje,lotim_ngasyte
430,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
431,GERD,dhimbje_barku,ulçera_në_gjuhë,të_vjella,kollë
432,GERD,dhimbje_barku,aciditeti,të_vjella,kollë
433,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,kollë
434,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
435,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
436,GERD,aciditeti,ulçera_në_gjuhë,të_vjella,kollë
437,GERD,dhimbje_barku,ulçera_në_gjuhë,të_vjella,kollë
438,GERD,dhimbje_barku,aciditeti,të_vjella,kollë
439,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,kollë
440,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
441,Kolestaza kronike,të_vjella,lëkura_e_kuqe,nauze,humbja_e_oreksit
442,Kolestaza kronike,kruarje,lëkura_e_kuqe,nauze,humbja_e_oreksit
443,Kolestaza kronike,kruarje,të_vjella,nauze,humbje_e_oreksi
444,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,humbja_e_oreksit
445,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
446,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
447,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
448,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
449,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
450,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
451,Reagim i drogës,kruarje,dhimbje_stomaku,djegie_mikturim,njolla_urinim
452,Reagim i drogës,kruarje,puçrra_lëkure,djegie_mikturim,njolla_urinim
453,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,njolla_urinim
454,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
455,Reagim i drogës,skuqje_lëkure,dhimbje_stomaku,djegie_miktruimi,njolla_urinim
456,Reagim i drogës,kruarje,dhimbje_stomaku,djegie_mikturim,njolla_urinim
457,Reagim i drogës,kruarje,puçrra_lëkure,djegie_miktruimi,njolla_urinim
458,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,njolla-urinim
459,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
460,Sëmundja e ulçerës peptike,të_vjella,humbja_e_oreksit,dhimbje_barku,kalimiigazrave
461,Sëmundja e ulçerës peptike,të_vjella,dispepsi,dhimbje_barku,kalimigazrave
462,Sëmundja e ulçerës peptike,dispepsi,humbja_e_oreksit,dhimbje_barku,kalimiigazrave
463,Sëmundja e ulçerës peptike,të_vjella,humbja_e_oreksit,dhimbje_barku,kalimiigazrave
464,Sëmundja e ulçerës peptike,të_vjella,dispepsi,dhimbje_barku,kalimigazrave
465,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,kalimiigazrave
466,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
467,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
468,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
469,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
470,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
471,SIDA,njollanëfyt,temperaturë_e_lartë,kontaktejashtëmartesore,
472,SIDA,dobësim_muskujsh,temperaturë_e_lartë,kontakte_jashtëmartesore,
473,SIDA,humbje_muskujsh,arna_në_fyt,kontakte_ekstra-martesore,
474,SIDA,humbje_muskujsh,arna_në_fyt,temperaturëtëlartë,
475,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
476,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
477,SIDA,njollanëfyt,temperaturë_e_lartë,kontaktejashtëmartesore,
478,SIDA,humbje_muskujsh,temperaturë_e_lartë,kontakte_ekstramartesore,
479,SIDA,humbje_muskujsh,njolla_në_fyt,temperaturë_e_lartë,
480,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
481,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
482,Diabeti,humbje_peshe,shqetësim,letargji,Niveli_i_parregullt_i_sheqerit
483,Diabeti,lodhje,shqetësim,letargji,Niveli_i_parregullt_i_sheqerit
484,Diabeti,lodhje,humbje_peshe,letargji,Niveli_i_parregullt_i_sheqerit
485,Diabeti,lodhje,humbje_peshe,shqetësim,Niveli_i_parregullt_i_sheqerit
486,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
487,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
488,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
489,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
490,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
491,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
492,Gastroenteriti,sytë_mbytur,dehidratim,diarre,
493,Gastroenteriti,të_vjella,dehidratim,diarre,
494,Gastroenteriti,të_vjella,sytë_mbytur,diarre,
495,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,
496,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
497,Gastroenteriti,sytë_mbytur,dehidratim,diarre,
498,Gastroenteriti,të_vjella,dehhidratim,diarre,
499,Gastroenteriti,të_vjella,sytë_mbytur,diarre,
500,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
501,Astma bronkiale,kollë,temperaturëtëlartë,gulçim,histori_familje
502,Astma bronkiale,lodhje,temperaturë_e_lartë,gulçim,histori_familje
503,Astma bronkiale,lodhje,kollë,gulçim,histori_familje
504,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,histori_familje
505,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
506,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
507,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
508,Astma bronkiale,kollë,temperaturëtëlartë,gulçim,histori_familje
509,Astma bronkiale,lodhje,temperaturë_e_lartë,gulçim,histori_familje
510,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
511,Hipertensioni,dhimbje_gjoksi,marramendje,humbje_ekuilibri,mungesë_përqendrimi
512,Hipertensioni,dhimbje_koke,marramendje,humbje_ekuilibri,mungesë_përqendrimi
513,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,humbjeekuilibri,mungesë_përqendrimi
514,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,mungesë_përqendrimi
515,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
516,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
517,Hipertensioni,dhimbje_gjoksi,marramendje,humbje_ekuilibri,mungesë_përqendrimi
518,Hipertensioni,dhimbje_koke,marramendje,humbje_ekuilibri,mungesë_përqendrimi
519,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,humbjeekuilibri,mungesë_përqendrimi
520,Migrena,aciditeti,dispepsi,dhimbje_koke,vizion_turbullt_dhe_i_shtrembëruar
521,Migrena,dispepsi,dhimbje_koke,shikimiturbulltdheishtrembëruar,urinë_e_tepruar
522,Migrena,aciditeti,dhimbje_koke,shikimiturbulltdheishtrembëruar,urinë_e_tepruar
523,Migrena,aciditeti,dispepsi,shikimiturbulltdheishtrembëruar,urinë_e_tepruar
524,Migrena,aciditeti,dispepsi,dhimbje_koke,urinë_e_tepruar
525,Migrena,aciditeti,dispepsi,dhimbje_koke,vizion_turbullt_dhe_i_shtrembëruar
526,Migrena,aciditeti,dispepsi,dhimbje_koke,vizion_turbullt_dhe_i_shtrembëruar
527,Migrena,aciditeti,dispepsi,dhimbje_koke,shikimiturbulltdheishtrembëruar
528,Migrena,aciditeti,dispepsi,dhimbje_koke,vizion_turbullt_dhe_i_shtrembëruar
529,Migrena,aciditeti,dispepsi,dhimbje_koke,vizion_turbullt_dhe_i_shtrembëruar
530,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
531,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
532,Spondiloza e qafës së mitrës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje,humbjeekuilibri
533,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dhimbjeqafe,marramendje,humbjeeekuilibrit
534,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,marramendje,humbjeekuilibri
535,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,humbjeekuilibri
536,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
537,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
538,Spondiloza e qafës së mitrës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje,humbjeekuilibri
539,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dhimbjeqafe,marramendje,humbjeeekuilibrit
540,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjeshmëriendryshuar
541,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anëssëtrupit,ndjeshmëriendryshuar
542,Paraliza (hemorragjia e trurit),dhimbje_koke,dobësienjërësanëtëtrupit,ndjeshmëriendryshuar,
543,Paraliza (hemorragjia e trurit),të_vjella,dobësitënjërësanë,altered_sensorium,
544,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,ndjesiendryshuar,
545,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësitënjërësanë,
546,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësienjërësanëtëtrupit,ndjeshmëriendryshuar
547,Paraliza (hemorragjia e trurit),dhimbje_koke,dobësienjërësanëtëtrupit,ndjeshmëriendryshuar,
548,Paraliza (hemorragjia e trurit),të_vjella,dobësitënjërësanëtëtrupit,ndjeshmëritëndryshuar,
549,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,ndjesiendryshuar,
550,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
551,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
552,Verdhëza,të_vjella,lodhje,humbje_peshe,temperaturëtëlartë
553,Verdhëza,kruarje,lodhje,humbje_peshe,temperaturëtëlartë
554,Verdhëza,kruarje,të_vjella,humbje_peshe,temperaturëtëlartë
555,Verdhëza,kruarje,të_vjella,lodhje,temperaturëtëlartë
556,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
557,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
558,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
559,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
560,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
561,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
562,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
563,Malaria,të_vjella,temperaturëtëlartë,djersitje,dhimbje_koke
564,Malaria,të_dridhura,temperaturëtëlartë,djersitje,dhimbje_koke
565,Malaria,të_dridhura,të_vjella,djersitje,dhimbje_koke
566,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,dhimbje_koke
567,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
568,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
569,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
570,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
571,Lija e dhenve,Skuqja_e_lëkurës,lodhje,letargji,temperaturëtëlartë
572,Lija e dhenve,kruarje,lodhje,letargji,temperaturë_e_lartë
573,Lija e dhenve,kruarje,Skuqja_e_lëkurës,letargji,temperaturëtëlartë
574,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,temperaturëtëlartë
575,Lija e dhenve,kruarje,skuqje_lëkure,lodhje,letargji
576,Lija e dhenve,kruarje,skuqje_lëkure,lodhje,letargji
577,Lija e dhenve,kruarje,skuqje_lëkure,lodhje,letargji
578,Lija e dhenve,kruarje,skuqje_lëkure,lodhje,letargji
579,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
580,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
581,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
582,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
583,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
584,Dengue,të_dridhura,dhimbjekyçesh,të_vjella,lodhje
585,Dengue,Skuqja_e_lëkurës,dhimbjekyçesh,të_vjella,lodhje
586,Dengue,Skuqja_e_lëkurës,të_dridhura,të_vjella,lodhje
587,Dengue,skuqje_lëkure,të_dridhura,dhimbjekyçesh,lodhje
588,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
589,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
590,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
591,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
592,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
593,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
594,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
595,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
596,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
597,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
598,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
599,Tifoja,të_dridhura,lodhje,temperaturëtëlartë,dhimbje_koke
600,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
601,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
602,Hepatiti A,të_vjella,lëkura_e_kuqe,urina_e_errët,tëpërziera
603,Hepatiti A,dhimbjekyçesh,lëkura_e_kuqe,urina_e_errët,nauze
604,Hepatiti A,dhimbjekyçesh,të_vjella,urina_e_errët,nauze
605,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,nauze
606,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
607,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
608,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
609,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
610,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
611,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
612,Hepatiti B,lodhje,letargji,lëkura_e_kuqe,urina_e_errët
613,Hepatiti B,kruarje,letargji,lëkura_e_kuqe,urina_e_errët
614,Hepatiti B,kruarje,lodhje,lëkura_e_kuqe,urina_e_errët
615,Hepatiti B,kruarje,lodhje,letargji,urina_e_errët
616,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
617,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
618,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
619,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
